,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
1979,Mariusz Stępiński,25,Forward,Hellas Verona,697,310,387,Poland,21,10,11,3,1,2,1,0,1,0,0,6,3,3,7,4,3,4,1,0.52,0.13,0.39,0.29,0.47,232,0.9,100,33,139,697,0.65,40,117,-1,6,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1980,Mark Flekken,27,Goalkeeper,Freiburg,900,450,450,Netherlands,10,5,5,0,0,0,0,0,0,0,0,3,3,0,11,1,10,0,0,0.0,0.0,0.0,0.0,0.0,0,1.1,82,90,0,0,0.0,282,268,31,15,0.0,0.0,0.1,,0.5,0.1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,39.5,67.8,0.0,8.3,0.0
1981,Mark Noble,33,Midfielder,West Ham United,2686,1286,1400,England,33,15,18,4,2,2,3,2,1,3,0,7,3,4,43,22,21,5,0,0.23,0.1,0.13,0.14,0.13,672,1.44,62,81,537,895,0.17,127,135,-1,5,1.6,0.6,0.8,0.0,0.3,1.3,0.2,0,4,3,0.5,1.3,0.8,0.9,0.0,0.9,1.3,3,1.3,45.6,82.8,0.4,3.4,0.1
1982,Mark Travers,21,Goalkeeper,AFC Bournemouth,90,90,0,Republic of Ireland,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,45,90,0,0,0.0,-1,-1,-1,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25.0,60.0,0.0,2.0,0.0
1983,Mark Uth,29,Forward,Köln,1521,706,815,Germany,23,10,13,5,2,3,5,3,2,1,2,2,1,1,33,14,19,5,0,0.59,0.3,0.3,0.25,0.33,304,1.95,46,66,304,304,0.3,67,26,-1,3,1.3,0.5,1.4,,0.2,1.5,0.0,0,5,5,2.9,2.0,0.9,2.0,0.2,1.2,2.9,5,2.0,26.9,72.0,1.1,1.9,0.2
1984,Mark Uth,29,Forward,Köln,1521,706,815,Germany,23,10,13,5,2,3,5,3,2,1,2,2,1,1,33,14,19,5,0,0.59,0.3,0.3,0.25,0.33,304,1.95,46,66,304,304,0.3,67,26,-1,3,0.4,0.1,1.0,,0.0,0.4,0.0,0,0,0,0.9,0.4,0.5,0.3,0.3,0.6,2.0,0,0.4,13.6,75.2,0.0,0.5,0.0
1985,Markel Bergara,34,Midfielder,Getafe CF,70,70,0,Spain,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,35,35,0,2.57,-1,-1,-1,19,0.0,0.0,1.5,,1.0,0.0,0.0,0,0,0,0.5,0.0,,0.0,0.0,0.0,0.5,0,0.0,8.0,56.3,0.0,0.0,0.0
1986,Marko Dmitrović,29,Goalkeeper,SD Eibar,3150,1530,1620,Serbia,35,17,18,0,0,0,0,0,0,0,0,10,5,5,49,23,26,3,0,0.0,0.0,0.0,0.0,0.0,0,1.4,64,90,1050,0,0.09,268,358,134,19,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Marko Grujić,25,Midfielder,Hertha BSC,2422,1145,1277,Serbia,29,14,15,4,0,4,1,0,1,0,0,8,5,3,43,22,21,9,0,0.19,0.04,0.15,0.0,0.28,606,1.6,56,84,269,2422,0.33,128,245,-1,6,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Marko Janković,25,Midfielder,SPAL,111,75,36,Montenegro,6,2,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0,1.62,56,19,111,0,0.81,-1,-1,-1,23,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1989,Marko Pajač,27,Midfielder,Genoa,758,354,404,Croatia,11,6,5,0,0,0,0,0,0,0,0,2,1,1,16,4,12,1,0,0.0,0.0,0.0,0.0,0.0,0,1.9,47,69,758,0,0.12,295,307,-1,20,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1990,Marko Pjaca,25,Midfielder,Juventus,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1991,Marko Rog,25,Midfielder,Cagliari,2329,1113,1216,Croatia,30,14,16,1,1,0,1,1,0,0,0,7,3,4,40,20,20,10,0,0.08,0.04,0.04,0.08,0.0,2329,1.55,58,78,233,2329,0.39,256,243,-1,12,2.3,0.7,2.0,,0.5,1.8,0.4,0,1,1,1.0,1.0,,1.4,0.0,1.2,1.4,1,1.0,37.8,86.4,0.3,1.6,0.0
1992,Markus Suttner,34,Defender,Fortuna Düsseldorf,1340,746,594,Austria,21,12,9,0,0,0,1,1,0,0,0,2,1,1,22,13,9,3,0,0.07,0.07,0.0,0.0,0.0,0,1.48,61,64,447,1340,0.2,334,203,68,23,1.0,0.6,0.7,,1.2,0.6,0.3,0,0,1,0.7,0.7,0.4,0.3,0.0,0.3,0.9,1,0.7,31.8,75.7,0.5,3.3,0.0
1993,Marley Ake,0,Forward,Olympique Marseille,90,50,40,France,9,5,4,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,90,0,1.0,-1,-1,-1,12,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1994,Marlon Ritter,26,Forward,Paderborn,429,191,238,Germany,11,5,6,0,0,0,1,0,1,0,0,2,0,2,9,5,4,3,0,0.21,0.21,0.0,0.0,0.0,0,1.89,48,39,143,429,0.63,382,63,-1,24,0.6,0.7,0.4,,0.3,0.5,0.0,0,0,1,0.8,0.9,0.2,0.9,0.0,0.4,0.8,1,0.9,16.2,71.3,0.6,1.1,0.0
1995,Marlon Santos,25,Defender,Sassuolo,1819,850,969,Brazil,23,12,11,0,0,0,0,0,0,0,0,5,2,3,30,13,17,8,0,0.0,0.0,0.0,0.0,0.0,0,1.48,61,79,227,0,0.4,416,418,115,27,1.7,1.5,1.0,,2.7,0.1,0.5,0,0,0,0.2,0.4,,0.5,0.0,0.1,0.3,0,0.4,60.9,94.3,0.0,2.7,0.0
1996,Marquinhos,26,Defender,PSG,1472,834,638,Brazil,19,10,9,3,3,0,1,1,0,0,0,10,6,4,12,7,5,1,0,0.24,0.06,0.18,0.32,0.0,491,0.73,123,77,1472,1472,0.06,94,179,20,7,2.1,1.3,1.0,,1.6,0.8,0.4,0,3,1,0.6,0.2,0.4,0.3,0.0,0.5,0.4,1,0.2,68.3,93.4,0.0,3.8,0.1
1997,Marshall Nyasha Munetsi,24,Midfielder,Reims,830,372,458,Zimbabwe,17,8,9,0,0,0,2,0,2,0,0,8,6,2,6,2,4,3,0,0.22,0.22,0.0,0.0,0.0,0,0.65,138,49,277,415,0.33,252,40,-1,17,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1998,Marten de Roon,30,Midfielder,Atalanta,2717,1513,1204,Netherlands,35,18,17,2,1,1,5,4,1,0,0,10,5,5,36,21,15,12,0,0.23,0.17,0.07,0.06,0.07,1359,1.19,75,78,226,543,0.4,205,90,-1,10,2.2,1.3,1.7,,1.1,0.3,0.2,1,2,5,0.9,1.0,,0.6,0.0,0.3,0.6,5,1.0,57.1,86.8,0.2,2.7,0.0
1999,Martin Braithwaite,29,Forward,FC Barcelona,2338,1192,1146,Denmark,35,18,17,7,3,4,2,1,1,0,1,11,7,4,32,14,18,4,0,0.35,0.08,0.27,0.23,0.31,334,1.23,73,67,585,1169,0.15,56,172,-1,6,0.2,0.1,0.7,,0.1,0.6,0.0,0,1,0,1.2,0.2,,0.6,0.1,0.3,0.6,0,0.2,11.5,77.8,0.0,0.0,0.0
2000,Martin Braithwaite,29,Forward,FC Barcelona,2338,1192,1146,Denmark,35,18,17,7,3,4,2,1,1,0,1,11,7,4,32,14,18,4,0,0.35,0.08,0.27,0.23,0.31,334,1.23,73,67,585,1169,0.15,56,172,-1,6,0.5,0.2,1.3,,0.3,1.5,0.1,0,6,2,1.8,0.6,,1.3,0.4,1.1,2.0,2,0.6,15.0,68.1,0.0,0.3,0.0
2001,Martin Dúbravka,32,Goalkeeper,Newcastle United,3420,1710,1710,Slovakia,38,19,19,0,0,0,0,0,0,0,0,11,7,4,51,20,31,0,0,0.0,0.0,0.0,0.0,0.0,0,1.34,67,90,0,0,0.0,375,375,102,25,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0,0.0,25.5,50.6,0.0,7.9,0.0
2002,Martin Harnik,33,Forward,Werder Bremen,7,3,4,Austria,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0,12.86,7,4,7,0,12.86,-1,-1,-1,24,0.0,0.0,1.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0,0.0,2.0,50.0,0.0,0.0,0.0
2003,Martin Hinteregger,28,Defender,Eintracht Frankfurt,2721,1461,1260,Austria,31,17,14,8,4,4,1,1,0,0,0,5,4,1,52,24,28,8,0,0.3,0.03,0.26,0.25,0.29,340,1.72,52,88,340,2721,0.26,84,247,98,3,2.1,1.2,1.0,,2.9,0.9,0.7,1,8,1,1.4,0.3,0.4,1.0,0.1,0.3,0.7,1,0.3,49.7,75.3,0.1,4.1,0.0
2004,Martin Kelly,31,Defender,Crystal Palace,1550,701,849,England,19,9,10,0,0,0,1,0,1,0,0,6,4,2,16,6,10,0,0,0.06,0.06,0.0,0.0,0.0,0,0.93,97,82,0,1550,0.0,332,204,32,25,1.2,0.8,0.4,0.1,3.9,0.9,0.5,0,0,1,0.1,0.3,0.3,0.0,0.0,0.2,0.5,1,0.3,30.0,70.5,0.3,1.7,0.0
2005,Martin Palumbo,19,Midfielder,Udinese,0,0,0,Norway,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Martin Terrier,24,Forward,Olympique Lyonnais,1195,536,659,France,23,12,11,1,0,1,2,2,0,0,0,7,6,1,12,4,8,0,0,0.23,0.15,0.08,0.0,0.14,1195,0.9,100,52,0,598,0.0,160,86,-1,8,0.9,0.4,1.0,,0.4,0.5,0.0,0,1,2,0.7,0.7,0.7,0.7,0.0,0.3,1.0,2,0.7,18.3,79.8,0.2,0.8,0.0
2007,Martin Valijent,25,Defender,RCD Mallorca,3184,1710,1474,Slovakia,36,19,17,0,0,0,0,0,0,0,0,5,5,0,56,21,35,6,0,0.0,0.0,0.0,0.0,0.0,0,1.58,57,88,531,0,0.17,332,319,163,31,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2008,Martin Ødegaard,22,Midfielder,Real Sociedad,2533,1262,1271,Norway,31,15,16,4,2,2,6,2,4,0,0,8,5,3,33,14,19,3,0,0.36,0.21,0.14,0.14,0.14,633,1.17,77,82,844,422,0.11,130,40,-1,6,0.9,0.5,0.8,,0.1,2.0,0.0,0,4,6,1.6,2.0,,1.2,0.0,1.2,1.7,6,2.0,48.2,84.7,1.1,1.8,0.2
2009,Martin Škrtel,36,Defender,Atalanta,0,0,0,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Martín Aguirregabiria Padilla,24,Defender,Deportivo Alavés,2097,1071,1026,Spain,31,16,15,1,1,0,1,0,1,0,0,8,6,2,37,13,24,6,1,0.09,0.04,0.04,0.08,0.0,2097,1.59,57,68,300,2097,0.3,237,224,164,7,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Martín Cáceres,34,Defender,Fiorentina,2358,1188,1170,Uruguay,27,14,13,1,0,1,0,0,0,0,0,11,7,4,23,10,13,10,1,0.04,0.0,0.04,0.0,0.08,2358,0.88,103,87,236,0,0.38,257,295,13,16,1.7,1.1,0.9,,2.3,0.0,0.5,0,1,0,0.4,0.6,,0.6,0.0,0.1,0.3,0,0.6,46.3,84.2,0.1,3.8,0.0
2012,Martín Montoya,30,Defender,Brighton & Hove Albion,1901,1006,895,Spain,27,14,13,0,0,0,1,1,0,0,0,6,3,3,31,15,16,5,0,0.05,0.05,0.0,0.0,0.0,0,1.47,61,70,380,1901,0.24,395,210,117,23,2.1,0.9,1.0,0.2,1.1,1.0,0.2,0,0,1,0.3,0.8,0.4,0.6,0.1,0.4,1.3,1,0.8,37.2,76.5,0.5,1.8,0.0
2013,Martín Zubimendi Ibañez,22,Midfielder,Real Sociedad,571,325,246,Spain,9,5,4,0,0,0,0,0,0,0,0,1,1,0,8,4,4,3,0,0.0,0.0,0.0,0.0,0.0,0,1.26,71,63,190,0,0.47,304,275,-1,17,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2014,Marvelous Nakamba,27,Midfielder,Aston Villa,1835,867,968,Zimbabwe,29,16,13,0,0,0,0,0,0,0,0,5,5,0,35,13,22,5,0,0.0,0.0,0.0,0.0,0.0,0,1.72,52,63,367,0,0.25,279,272,-1,19,1.9,1.3,0.9,0.0,1.1,1.5,0.4,0,0,0,0.2,0.4,0.5,0.8,0.0,0.3,0.9,0,0.4,27.0,84.3,0.0,0.8,0.0
2015,Marvin Friedrich,25,Defender,Union Berlin,2790,1440,1350,Germany,31,16,15,2,1,1,0,0,0,0,0,7,7,0,50,16,34,11,1,0.06,0.0,0.06,0.06,0.07,1395,1.61,56,90,254,0,0.35,204,358,87,6,1.5,1.4,1.2,,3.3,0.8,0.8,0,2,0,0.9,0.1,0.4,0.5,0.0,0.3,0.5,0,0.1,38.7,76.2,0.1,3.4,0.0
2016,Marvin Gakpa,27,Forward,Metz,462,250,212,France,13,6,7,0,0,0,0,0,0,0,0,2,1,1,6,2,4,0,0,0.0,0.0,0.0,0.0,0.0,0,1.17,77,36,0,0,0.0,349,352,-1,18,0.8,0.4,0.4,,0.1,0.3,0.0,0,0,0,1.1,0.8,0.4,0.2,0.0,1.0,0.7,0,0.8,18.2,78.1,0.6,0.9,0.0
2017,Marvin Plattenhardt,29,Defender,Hertha BSC,1399,810,589,Germany,17,9,8,0,0,0,5,4,1,0,0,6,4,2,24,14,10,1,0,0.32,0.32,0.0,0.0,0.0,0,1.54,58,82,1399,280,0.06,270,22,76,21,1.1,0.6,0.6,,2.2,0.3,0.4,0,0,5,0.2,1.5,0.2,0.9,0.1,0.8,0.6,5,1.5,30.1,77.0,1.5,2.5,0.0
2018,Marvin Tshibuabua,19,Defender,Saint-Étienne,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Marvin Zeegelaar,30,Defender,Udinese,591,161,430,Netherlands,13,6,7,0,0,0,1,1,0,0,0,5,1,4,7,5,2,3,0,0.15,0.15,0.0,0.0,0.0,0,1.07,84,45,197,591,0.46,283,102,40,21,1.2,0.4,0.6,,0.7,0.2,0.2,0,0,1,0.0,0.4,,0.2,0.1,0.5,0.5,1,0.4,19.4,82.5,0.2,0.9,0.0
2020,Marwin Hitz,33,Goalkeeper,Borussia Dortmund,289,199,90,Switzerland,4,3,1,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.31,289,72,0,0,0.0,302,306,1,26,0.0,0.0,0.0,,0.3,0.0,0.0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0,0.0,21.5,81.4,0.0,3.0,0.0
2021,Mason Greenwood,19,Midfielder,Manchester United,1310,747,563,England,31,16,15,10,7,3,1,0,1,0,0,9,5,4,10,7,3,0,0,0.76,0.07,0.69,0.84,0.48,131,0.69,131,42,0,1310,0.0,4,188,-1,3,0.5,0.2,0.4,0.0,0.2,0.5,0.0,0,10,1,1.3,0.5,0.7,0.3,0.1,0.5,0.8,1,0.5,16.0,86.3,0.0,0.6,0.0
2022,Mason Holgate,24,Defender,Everton,2053,937,1116,England,27,14,13,0,0,0,3,0,3,0,0,7,6,1,28,5,23,5,0,0.13,0.13,0.0,0.0,0.0,0,1.23,73,76,411,684,0.22,397,102,70,18,1.6,1.3,0.6,0.3,3.5,0.4,0.5,0,0,3,0.4,0.1,0.4,0.9,0.0,0.2,0.3,3,0.1,39.2,84.2,0.0,4.2,0.1
2023,Mason Mount,22,Midfielder,Chelsea,2874,1415,1459,England,37,18,19,7,4,3,5,1,4,0,0,8,7,1,44,14,30,3,0,0.38,0.16,0.22,0.25,0.19,411,1.38,65,78,958,575,0.09,82,81,-1,5,1.0,0.4,1.0,0.0,0.5,0.9,0.1,0,7,5,2.1,1.4,1.1,1.0,0.1,1.4,2.2,5,1.4,33.5,85.7,0.9,0.7,0.1
2024,Massimiliano Mangraviti,23,Midfielder,Brescia,974,654,320,Italy,13,8,5,0,0,0,0,0,0,0,0,1,1,0,26,12,14,2,0,0.0,0.0,0.0,0.0,0.0,0,2.4,37,75,487,0,0.18,352,388,-1,21,0.6,0.6,0.7,,2.9,0.1,0.5,0,0,0,0.2,0.2,,0.4,0.0,0.1,0.4,0,0.2,30.5,80.3,0.4,2.4,0.0
2025,Mateo Kovačić,26,Midfielder,Chelsea,2073,994,1079,Croatia,31,15,16,1,0,1,3,0,3,0,0,6,5,1,37,10,27,8,0,0.17,0.13,0.04,0.0,0.08,2073,1.61,56,67,259,691,0.35,226,106,-1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Mateo Musacchio,30,Defender,AC Milan,1467,731,736,Argentina,18,9,9,0,0,0,0,0,0,0,0,7,4,3,19,6,13,5,1,0.0,0.0,0.0,0.0,0.0,0,1.17,77,82,245,0,0.37,330,330,68,25,0.8,1.2,1.1,,2.7,0.2,0.4,0,0,0,0.3,0.6,,0.6,0.0,0.2,0.5,0,0.6,55.7,88.9,0.0,2.9,0.0
2027,Mateo Pavlović,30,Defender,Angers SCO,809,358,451,Croatia,11,5,6,0,0,0,0,0,0,0,0,3,1,2,15,4,11,3,0,0.0,0.0,0.0,0.0,0.0,0,1.67,54,74,270,0,0.33,301,300,146,20,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2028,Mateu Jaume Morey Bauzà,21,Defender,Borussia Dortmund,195,114,81,Spain,5,3,2,0,0,0,1,0,1,0,0,2,1,1,4,4,0,0,0,0.46,0.46,0.0,0.0,0.0,0,1.85,49,39,0,195,0.0,-1,-1,-1,23,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2029,Matheus Fernandes Siqueira,22,Midfielder,Real Valladolid,166,1,165,Brazil,3,1,2,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,1.08,83,55,0,0,0.0,-1,-1,-1,13,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2030,Matheus Pereira da Silva,23,Midfielder,Dijon,466,246,220,Brazil,10,5,5,0,0,0,0,0,0,0,0,3,3,0,5,1,4,4,0,0.0,0.0,0.0,0.0,0.0,0,0.97,93,47,117,0,0.77,228,243,-1,13,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2031,Matheus Santos Carneiro Da Cunha,22,Forward,Hertha BSC,1019,373,646,Brazil,21,9,12,5,3,2,1,0,1,0,0,6,3,3,15,6,9,3,0,0.53,0.09,0.44,0.72,0.28,204,1.32,68,49,340,1019,0.26,34,180,-1,3,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2032,Mathew Leckie,30,Midfielder,Hertha BSC,189,41,148,Australia,7,4,3,0,0,0,0,0,0,0,0,1,1,0,4,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,1.9,47,27,0,0,0.0,-1,-1,-1,28,0.4,0.3,0.6,,0.1,0.1,0.0,0,0,0,0.3,0.0,0.1,0.3,0.0,0.1,0.7,0,0.0,10.7,69.3,0.0,0.1,0.0
2033,Mathew Ryan,29,Goalkeeper,Brighton & Hove Albion,3420,1710,1710,Australia,38,19,19,0,0,0,0,0,0,0,0,9,4,5,51,25,26,0,0,0.0,0.0,0.0,0.0,0.0,0,1.34,67,90,0,0,0.0,405,377,100,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2034,Mathias Autret,30,Midfielder,Brest,1226,735,491,France,23,12,11,2,1,1,3,2,1,0,0,7,5,2,9,5,4,3,0,0.37,0.22,0.15,0.12,0.18,613,0.66,136,53,409,409,0.22,108,39,-1,8,1.0,0.4,0.6,,0.1,0.7,0.0,0,2,3,1.2,1.3,0.2,0.3,0.0,0.6,1.6,3,1.3,20.9,71.9,1.0,1.0,0.0
2035,Mathias Jattah-Njie Jørgensen,31,Defender,Fortuna Düsseldorf,495,133,362,Denmark,9,3,6,0,0,0,1,0,1,0,0,1,0,1,15,5,10,1,0,0.18,0.18,0.0,0.0,0.0,0,2.73,33,55,495,495,0.18,253,85,148,28,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2036,Mathias Pereira Lage,24,Midfielder,Angers SCO,1542,764,778,France,25,13,12,1,1,0,3,3,0,0,0,11,6,5,23,8,15,2,0,0.23,0.18,0.06,0.12,0.0,1542,1.34,67,62,771,514,0.12,178,60,-1,12,1.2,0.7,1.5,,0.2,1.0,0.0,0,1,3,1.4,0.9,0.5,1.0,0.1,1.0,1.5,3,0.9,19.2,75.2,0.4,0.2,0.1
2037,Mathieu Bodmer,38,Defender,Amiens SC,79,51,28,France,9,5,4,1,1,0,0,0,0,0,0,1,1,0,3,2,1,1,0,1.14,0.0,1.14,1.76,0.0,79,3.42,26,9,79,0,1.14,-1,-1,-1,15,0.0,0.1,0.6,,0.1,0.1,0.1,0,1,0,0.4,0.1,0.1,0.0,0.1,0.1,0.2,0,0.1,10.3,82.8,0.0,0.7,0.0
2038,Mathieu Cafaro,24,Midfielder,Reims,931,579,352,France,13,8,5,1,1,0,2,1,1,1,0,6,4,2,7,4,3,3,1,0.29,0.19,0.1,0.16,0.0,931,0.68,133,72,310,466,0.29,134,51,-1,8,0.9,0.2,1.2,,0.0,0.8,0.0,0,1,2,3.0,1.2,1.5,1.6,0.1,0.8,1.8,2,1.2,19.9,69.1,1.2,1.8,0.0
2039,Mathieu Debuchy,35,Defender,Saint-Étienne,1770,870,900,France,21,11,10,1,0,1,1,0,1,0,0,2,1,1,31,12,19,2,0,0.1,0.05,0.05,0.0,0.1,1770,1.58,57,84,885,1770,0.1,192,190,142,6,2.1,2.0,1.5,,2.4,1.0,0.5,0,1,1,0.6,0.6,0.5,1.1,0.1,0.8,1.1,1,0.6,39.3,73.2,0.4,2.0,0.0
2040,Mathieu Dossevi,33,Midfielder,Toulouse,1758,1009,749,Togo,26,13,13,1,0,1,2,2,0,0,0,3,2,1,33,16,17,0,0,0.15,0.1,0.05,0.0,0.12,1758,1.69,53,68,0,879,0.0,195,137,-1,8,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2041,Mathieu Goncalves,19,Defender,Toulouse,314,243,71,France,4,3,1,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,0,0.0,0.0,0.0,0.0,0.0,0,1.72,52,79,314,0,0.29,243,255,149,21,1.3,1.0,1.0,,2.5,1.5,0.8,1,0,0,0.0,0.0,0.5,0.3,0.0,0.5,0.3,0,0.0,34.5,77.5,0.0,1.0,0.0
2042,Mathis Carvalho,22,Goalkeeper,Montpellier,71,0,71,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,5.07,18,71,0,0,0.0,-1,-1,-1,19,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
